bin,lower,upper,n,mean_probability,observed_rate,phase_key,seed,dimension,group
0,0.0,0.1,34297,0.08200400052902732,0.08201883546665889,P6_clean,7,raw_missing__Origin_State,observed
1,0.1,0.2,121699,0.14889156374294188,0.15017378943130183,P6_clean,7,raw_missing__Origin_State,observed
2,0.2,0.3,57505,0.23936988796223763,0.24836101208590558,P6_clean,7,raw_missing__Origin_State,observed
3,0.3,0.4,11602,0.3358567788884701,0.3386485088777797,P6_clean,7,raw_missing__Origin_State,observed
4,0.4,0.5,1713,0.4345726681028244,0.37945125510799765,P6_clean,7,raw_missing__Origin_State,observed
5,0.5,0.6,284,0.5390015989111495,0.43309859154929575,P6_clean,7,raw_missing__Origin_State,observed
6,0.6,0.7,41,0.6306483696100864,0.5609756097560976,P6_clean,7,raw_missing__Origin_State,observed
7,0.7,0.8,4,0.7418403628307999,0.25,P6_clean,7,raw_missing__Origin_State,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Origin_State,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Origin_State,observed
0,0.0,0.1,4159,0.08208011839022118,0.0747775907670113,P6_clean,7,raw_missing__Origin_State,missing
1,0.1,0.2,14947,0.14889820965539177,0.14952833344483843,P6_clean,7,raw_missing__Origin_State,missing
2,0.2,0.3,7056,0.23921840302685582,0.25410997732426305,P6_clean,7,raw_missing__Origin_State,missing
3,0.3,0.4,1418,0.33414695821249635,0.3251057827926657,P6_clean,7,raw_missing__Origin_State,missing
4,0.4,0.5,230,0.43580510714238857,0.3565217391304348,P6_clean,7,raw_missing__Origin_State,missing
5,0.5,0.6,38,0.5296758392446446,0.39473684210526316,P6_clean,7,raw_missing__Origin_State,missing
6,0.6,0.7,7,0.6380300873073831,0.7142857142857143,P6_clean,7,raw_missing__Origin_State,missing
7,0.7,0.8,1,0.7633591187776207,1.0,P6_clean,7,raw_missing__Origin_State,missing
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Origin_State,missing
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Origin_State,missing
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Destination_Airport,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Destination_Airport,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Destination_Airport,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Destination_Airport,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Destination_Airport,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Destination_Airport,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Destination_Airport,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Destination_Airport,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Destination_Airport,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Destination_Airport,observed
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Destination_Airport_ID,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Destination_Airport_ID,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Destination_Airport_ID,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Destination_Airport_ID,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Destination_Airport_ID,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Destination_Airport_ID,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Destination_Airport_ID,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Destination_Airport_ID,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Destination_Airport_ID,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Destination_Airport_ID,observed
0,0.0,0.1,34270,0.08198145867366056,0.08147067405894368,P6_clean,7,raw_missing__Destination_State,observed
1,0.1,0.2,121818,0.14889529471215113,0.15032261242180958,P6_clean,7,raw_missing__Destination_State,observed
2,0.2,0.3,57569,0.2393653593109235,0.24865813198075354,P6_clean,7,raw_missing__Destination_State,observed
3,0.3,0.4,11600,0.3356531941899377,0.3388793103448276,P6_clean,7,raw_missing__Destination_State,observed
4,0.4,0.5,1733,0.43473263009900875,0.3762261973456434,P6_clean,7,raw_missing__Destination_State,observed
5,0.5,0.6,285,0.5382773500319161,0.41754385964912283,P6_clean,7,raw_missing__Destination_State,observed
6,0.6,0.7,44,0.6326222088549945,0.5681818181818182,P6_clean,7,raw_missing__Destination_State,observed
7,0.7,0.8,4,0.7450385787177102,0.5,P6_clean,7,raw_missing__Destination_State,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Destination_State,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Destination_State,observed
0,0.0,0.1,4186,0.08226417338333311,0.07931199235547062,P6_clean,7,raw_missing__Destination_State,missing
1,0.1,0.2,14828,0.14886761157449396,0.148300512543836,P6_clean,7,raw_missing__Destination_State,missing
2,0.2,0.3,6992,0.23925430332600342,0.2517162471395881,P6_clean,7,raw_missing__Destination_State,missing
3,0.3,0.4,1420,0.3358124526803327,0.3232394366197183,P6_clean,7,raw_missing__Destination_State,missing
4,0.4,0.5,210,0.43460241495859725,0.38095238095238093,P6_clean,7,raw_missing__Destination_State,missing
5,0.5,0.6,37,0.5350024654855903,0.5135135135135135,P6_clean,7,raw_missing__Destination_State,missing
6,0.6,0.7,4,0.6218541438863651,0.75,P6_clean,7,raw_missing__Destination_State,missing
7,0.7,0.8,1,0.7505662552299797,0.0,P6_clean,7,raw_missing__Destination_State,missing
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Destination_State,missing
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Destination_State,missing
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Distance,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Distance,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Distance,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Distance,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Distance,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Distance,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Distance,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Distance,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Distance,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Distance,observed
0,0.0,0.1,34478,0.08188592315420055,0.08150124717210976,P6_clean,7,raw_missing__Airline,observed
1,0.1,0.2,121058,0.14886913594484238,0.14985378909283154,P6_clean,7,raw_missing__Airline,observed
2,0.2,0.3,58119,0.23941895268007907,0.24917840981434644,P6_clean,7,raw_missing__Airline,observed
3,0.3,0.4,11699,0.33560803336408696,0.3360971023164373,P6_clean,7,raw_missing__Airline,observed
4,0.4,0.5,1762,0.4349698281381805,0.3654937570942111,P6_clean,7,raw_missing__Airline,observed
5,0.5,0.6,296,0.5378666953293326,0.42905405405405406,P6_clean,7,raw_missing__Airline,observed
6,0.6,0.7,44,0.6308133087598166,0.6136363636363636,P6_clean,7,raw_missing__Airline,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Airline,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Airline,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Airline,observed
0,0.0,0.1,3978,0.08310697838573487,0.07893413775766717,P6_clean,7,raw_missing__Airline,missing
1,0.1,0.2,15588,0.14907211293691916,0.15204003079291764,P6_clean,7,raw_missing__Airline,missing
2,0.2,0.3,6442,0.23876130832233083,0.24728345234399254,P6_clean,7,raw_missing__Airline,missing
3,0.3,0.4,1321,0.3362243399567722,0.34670704012112036,P6_clean,7,raw_missing__Airline,missing
4,0.4,0.5,181,0.4322724747149919,0.4861878453038674,P6_clean,7,raw_missing__Airline,missing
5,0.5,0.6,26,0.5382920832530954,0.4230769230769231,P6_clean,7,raw_missing__Airline,missing
6,0.6,0.7,4,0.6417520449333227,0.25,P6_clean,7,raw_missing__Airline,missing
7,0.7,0.8,0,,,P6_clean,7,raw_missing__Airline,missing
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Airline,missing
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Airline,missing
0,0.0,0.1,34200,0.08198046619298688,0.0812280701754386,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
1,0.1,0.2,121611,0.14886272509787973,0.1490572398878391,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
2,0.2,0.3,57538,0.23935288441132713,0.24814904932392506,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
3,0.3,0.4,11657,0.33567904429983353,0.33756541134082524,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
4,0.4,0.5,1772,0.43452904909891804,0.3781038374717833,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
5,0.5,0.6,286,0.5385824252017251,0.43006993006993005,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
6,0.6,0.7,44,0.6318360240635233,0.5681818181818182,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Carrier_Code(IATA),observed
0,0.0,0.1,4256,0.08226749876147287,0.081296992481203,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
1,0.1,0.2,15035,0.14913143290942277,0.15856335217825074,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
2,0.2,0.3,7023,0.239356997830988,0.2558735583084152,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
3,0.3,0.4,1363,0.33559803081892203,0.3338224504768892,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
4,0.4,0.5,171,0.43668233976377113,0.36257309941520466,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
5,0.5,0.6,36,0.5324878437324885,0.4166666666666667,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
6,0.6,0.7,4,0.6305021765925476,0.75,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
7,0.7,0.8,0,,,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Carrier_Code(IATA),missing
0,0.0,0.1,34230,0.08199042627645821,0.08133216476774759,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
1,0.1,0.2,121818,0.14887691592985405,0.15020768687714459,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
2,0.2,0.3,57518,0.23935696466431122,0.24873952501825516,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
3,0.3,0.4,11600,0.3356859215557279,0.3377586206896552,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
4,0.4,0.5,1731,0.43506917351594326,0.37146158290005776,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
5,0.5,0.6,287,0.538040501347558,0.4250871080139373,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
6,0.6,0.7,42,0.6310846697353425,0.5714285714285714,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Carrier_ID(DOT),observed
0,0.0,0.1,4226,0.08218886111827152,0.08045433033601515,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
1,0.1,0.2,14828,0.14901860068306363,0.14924467224170487,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
2,0.2,0.3,7043,0.23932366398752203,0.2510293908845662,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
3,0.3,0.4,1420,0.33554510236824375,0.3323943661971831,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
4,0.4,0.5,212,0.4318557346546695,0.419811320754717,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
5,0.5,0.6,35,0.5367574884375378,0.45714285714285713,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
6,0.6,0.7,6,0.6362062727134733,0.6666666666666666,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
7,0.7,0.8,0,,,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Carrier_ID(DOT),missing
0,0.0,0.1,38456,0.08201223264325411,0.08123569794050343,P6_clean,7,raw_missing__Tail_Number,observed
1,0.1,0.2,136646,0.14889229070497068,0.15010318633549463,P6_clean,7,raw_missing__Tail_Number,observed
2,0.2,0.3,64561,0.23935333187258515,0.24898932792242995,P6_clean,7,raw_missing__Tail_Number,observed
3,0.3,0.4,13020,0.3356705633954954,0.337173579109063,P6_clean,7,raw_missing__Tail_Number,observed
4,0.4,0.5,1943,0.43471855640910323,0.3767370046320124,P6_clean,7,raw_missing__Tail_Number,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,raw_missing__Tail_Number,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,raw_missing__Tail_Number,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,raw_missing__Tail_Number,observed
8,0.8,0.9,0,,,P6_clean,7,raw_missing__Tail_Number,observed
9,0.9,1.0,0,,,P6_clean,7,raw_missing__Tail_Number,observed
0,0.0,0.1,35725,0.08185012482073738,0.0810076976906928,P6_clean,7,feature_missing__Airline,observed
1,0.1,0.2,124229,0.14884563755670285,0.1499005868195027,P6_clean,7,feature_missing__Airline,observed
2,0.2,0.3,60561,0.2396010852988131,0.24996284737702482,P6_clean,7,feature_missing__Airline,observed
3,0.3,0.4,12379,0.3356932167107043,0.33758785039179257,P6_clean,7,feature_missing__Airline,observed
4,0.4,0.5,1868,0.4347193053300789,0.3693790149892934,P6_clean,7,feature_missing__Airline,observed
5,0.5,0.6,312,0.5381526763629754,0.42948717948717946,P6_clean,7,feature_missing__Airline,observed
6,0.6,0.7,46,0.631630336258077,0.5869565217391305,P6_clean,7,feature_missing__Airline,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,feature_missing__Airline,observed
8,0.8,0.9,0,,,P6_clean,7,feature_missing__Airline,observed
9,0.9,1.0,0,,,P6_clean,7,feature_missing__Airline,observed
0,0.0,0.1,2731,0.08413281190338243,0.08421823507872574,P6_clean,7,feature_missing__Airline,missing
1,0.1,0.2,12417,0.14935904386242926,0.15213014415720383,P6_clean,7,feature_missing__Airline,missing
2,0.2,0.3,4000,0.2356022830611377,0.23425,P6_clean,7,feature_missing__Airline,missing
3,0.3,0.4,641,0.33523308228945653,0.3291731669266771,P6_clean,7,feature_missing__Airline,missing
4,0.4,0.5,75,0.43469990328400293,0.56,P6_clean,7,feature_missing__Airline,missing
5,0.5,0.6,10,0.5300500956814612,0.4,P6_clean,7,feature_missing__Airline,missing
6,0.6,0.7,2,0.633899148646842,0.5,P6_clean,7,feature_missing__Airline,missing
7,0.7,0.8,0,,,P6_clean,7,feature_missing__Airline,missing
8,0.8,0.9,0,,,P6_clean,7,feature_missing__Airline,missing
9,0.9,1.0,0,,,P6_clean,7,feature_missing__Airline,missing
0,0.0,0.1,38389,0.08202098826484967,0.08119513402276694,P6_clean,7,feature_missing__Dep_Hour,observed
1,0.1,0.2,134232,0.14876862113390482,0.14987484355444305,P6_clean,7,feature_missing__Dep_Hour,observed
2,0.2,0.3,64051,0.23942417834953175,0.2492388877613152,P6_clean,7,feature_missing__Dep_Hour,observed
3,0.3,0.4,12983,0.3356565650278266,0.33751829315258414,P6_clean,7,feature_missing__Dep_Hour,observed
4,0.4,0.5,1940,0.4347209017462594,0.37731958762886597,P6_clean,7,feature_missing__Dep_Hour,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,feature_missing__Dep_Hour,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,feature_missing__Dep_Hour,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,feature_missing__Dep_Hour,observed
8,0.8,0.9,0,,,P6_clean,7,feature_missing__Dep_Hour,observed
9,0.9,1.0,0,,,P6_clean,7,feature_missing__Dep_Hour,observed
0,0.0,0.1,67,0.07699552283082962,0.1044776119402985,P6_clean,7,feature_missing__Dep_Hour,missing
1,0.1,0.2,2414,0.15576901558621023,0.1628003314001657,P6_clean,7,feature_missing__Dep_Hour,missing
2,0.2,0.3,510,0.23045570894139428,0.21764705882352942,P6_clean,7,feature_missing__Dep_Hour,missing
3,0.3,0.4,37,0.34058247711017386,0.21621621621621623,P6_clean,7,feature_missing__Dep_Hour,missing
4,0.4,0.5,3,0.43320190504813677,0.0,P6_clean,7,feature_missing__Dep_Hour,missing
5,0.5,0.6,0,,,P6_clean,7,feature_missing__Dep_Hour,missing
6,0.6,0.7,0,,,P6_clean,7,feature_missing__Dep_Hour,missing
7,0.7,0.8,0,,,P6_clean,7,feature_missing__Dep_Hour,missing
8,0.8,0.9,0,,,P6_clean,7,feature_missing__Dep_Hour,missing
9,0.9,1.0,0,,,P6_clean,7,feature_missing__Dep_Hour,missing
0,0.0,0.1,38389,0.08202098826484967,0.08119513402276694,P6_clean,7,feature_missing__Arr_Hour,observed
1,0.1,0.2,134232,0.14876862113390482,0.14987484355444305,P6_clean,7,feature_missing__Arr_Hour,observed
2,0.2,0.3,64051,0.23942417834953175,0.2492388877613152,P6_clean,7,feature_missing__Arr_Hour,observed
3,0.3,0.4,12983,0.3356565650278266,0.33751829315258414,P6_clean,7,feature_missing__Arr_Hour,observed
4,0.4,0.5,1940,0.4347209017462594,0.37731958762886597,P6_clean,7,feature_missing__Arr_Hour,observed
5,0.5,0.6,322,0.5379010434225557,0.42857142857142855,P6_clean,7,feature_missing__Arr_Hour,observed
6,0.6,0.7,48,0.6317248701076089,0.5833333333333334,P6_clean,7,feature_missing__Arr_Hour,observed
7,0.7,0.8,5,0.746144114020164,0.4,P6_clean,7,feature_missing__Arr_Hour,observed
8,0.8,0.9,0,,,P6_clean,7,feature_missing__Arr_Hour,observed
9,0.9,1.0,0,,,P6_clean,7,feature_missing__Arr_Hour,observed
0,0.0,0.1,67,0.07699552283082962,0.1044776119402985,P6_clean,7,feature_missing__Arr_Hour,missing
1,0.1,0.2,2414,0.15576901558621023,0.1628003314001657,P6_clean,7,feature_missing__Arr_Hour,missing
2,0.2,0.3,510,0.23045570894139428,0.21764705882352942,P6_clean,7,feature_missing__Arr_Hour,missing
3,0.3,0.4,37,0.34058247711017386,0.21621621621621623,P6_clean,7,feature_missing__Arr_Hour,missing
4,0.4,0.5,3,0.43320190504813677,0.0,P6_clean,7,feature_missing__Arr_Hour,missing
5,0.5,0.6,0,,,P6_clean,7,feature_missing__Arr_Hour,missing
6,0.6,0.7,0,,,P6_clean,7,feature_missing__Arr_Hour,missing
7,0.7,0.8,0,,,P6_clean,7,feature_missing__Arr_Hour,missing
8,0.8,0.9,0,,,P6_clean,7,feature_missing__Arr_Hour,missing
9,0.9,1.0,0,,,P6_clean,7,feature_missing__Arr_Hour,missing
0,0.0,0.1,17623,0.08167834007591518,0.08233558417976508,P6_clean,7,raw_missing_count,0
1,0.1,0.2,60077,0.1488913982591826,0.1480433443747191,P6_clean,7,raw_missing_count,0
2,0.2,0.3,29105,0.23951973733576232,0.2472771001546126,P6_clean,7,raw_missing_count,0
3,0.3,0.4,5916,0.3360038251802153,0.33958755916159566,P6_clean,7,raw_missing_count,0
4,0.4,0.5,886,0.4354787962249688,0.35214446952595935,P6_clean,7,raw_missing_count,0
5,0.5,0.6,149,0.5426093629223031,0.38926174496644295,P6_clean,7,raw_missing_count,0
6,0.6,0.7,28,0.6259610042240025,0.6071428571428571,P6_clean,7,raw_missing_count,0
7,0.7,0.8,3,0.7389317320310732,0.3333333333333333,P6_clean,7,raw_missing_count,0
8,0.8,0.9,0,,,P6_clean,7,raw_missing_count,0
9,0.9,1.0,0,,,P6_clean,7,raw_missing_count,0
0,0.0,0.1,14613,0.08216514292152084,0.08314514473414084,P6_clean,7,raw_missing_count,1
1,0.1,0.2,51960,0.1486013263414585,0.15177059276366436,P6_clean,7,raw_missing_count,1
2,0.2,0.3,24801,0.23949776108464363,0.2506753759929035,P6_clean,7,raw_missing_count,1
3,0.3,0.4,5026,0.3353775495421043,0.33585356148030243,P6_clean,7,raw_missing_count,1
4,0.4,0.5,777,0.4340834146261289,0.4015444015444015,P6_clean,7,raw_missing_count,1
5,0.5,0.6,130,0.5351784645697997,0.47692307692307695,P6_clean,7,raw_missing_count,1
6,0.6,0.7,13,0.6402472625214852,0.46153846153846156,P6_clean,7,raw_missing_count,1
7,0.7,0.8,2,0.7569626870038002,0.5,P6_clean,7,raw_missing_count,1
8,0.8,0.9,0,,,P6_clean,7,raw_missing_count,1
9,0.9,1.0,0,,,P6_clean,7,raw_missing_count,1
0,0.0,0.1,5219,0.08248349560147598,0.07376892124928147,P6_clean,7,raw_missing_count,2
1,0.1,0.2,19780,0.14920031079621662,0.15166835187057634,P6_clean,7,raw_missing_count,2
2,0.2,0.3,8733,0.23864233776262023,0.2469941600824459,P6_clean,7,raw_missing_count,2
3,0.3,0.4,1727,0.33553907951842427,0.3364215402431963,P6_clean,7,raw_missing_count,2
4,0.4,0.5,231,0.4353255076087021,0.38095238095238093,P6_clean,7,raw_missing_count,2
5,0.5,0.6,36,0.5288858984462116,0.3888888888888889,P6_clean,7,raw_missing_count,2
6,0.6,0.7,4,0.6487897436065537,0.75,P6_clean,7,raw_missing_count,2
7,0.7,0.8,0,,,P6_clean,7,raw_missing_count,2
8,0.8,0.9,0,,,P6_clean,7,raw_missing_count,2
9,0.9,1.0,0,,,P6_clean,7,raw_missing_count,2
0,0.0,0.1,909,0.08325838853719482,0.0704070407040704,P6_clean,7,raw_missing_count,3
1,0.1,0.2,4237,0.150581960766279,0.15081425536936513,P6_clean,7,raw_missing_count,3
2,0.2,0.3,1725,0.23822318168065265,0.2579710144927536,P6_clean,7,raw_missing_count,3
3,0.3,0.4,319,0.3351365898099727,0.31974921630094044,P6_clean,7,raw_missing_count,3
4,0.4,0.5,46,0.4269160521465462,0.43478260869565216,P6_clean,7,raw_missing_count,3
5,0.5,0.6,7,0.5346068812146034,0.5714285714285714,P6_clean,7,raw_missing_count,3
6,0.6,0.7,2,0.6282275196462386,0.5,P6_clean,7,raw_missing_count,3
7,0.7,0.8,0,,,P6_clean,7,raw_missing_count,3
8,0.8,0.9,0,,,P6_clean,7,raw_missing_count,3
9,0.9,1.0,0,,,P6_clean,7,raw_missing_count,3
0,0.0,0.1,83,0.08227895187252485,0.0963855421686747,P6_clean,7,raw_missing_count,4
1,0.1,0.2,544,0.1521015607230435,0.15992647058823528,P6_clean,7,raw_missing_count,4
2,0.2,0.3,189,0.23847257312555753,0.2962962962962963,P6_clean,7,raw_missing_count,4
3,0.3,0.4,28,0.3312646175323627,0.32142857142857145,P6_clean,7,raw_missing_count,4
4,0.4,0.5,3,0.44759927557057594,0.0,P6_clean,7,raw_missing_count,4
5,0.5,0.6,0,,,P6_clean,7,raw_missing_count,4
6,0.6,0.7,1,0.6210572203951538,1.0,P6_clean,7,raw_missing_count,4
7,0.7,0.8,0,,,P6_clean,7,raw_missing_count,4
8,0.8,0.9,0,,,P6_clean,7,raw_missing_count,4
9,0.9,1.0,0,,,P6_clean,7,raw_missing_count,4
0,0.0,0.1,9,0.08593401434553477,0.1111111111111111,P6_clean,7,raw_missing_count,5
